date,ip,method,url,status_code,response_size,referer,user_agent,response_time
23/Jul/2023:14:01:59 ,194.236.175.187,"POST","/services/service2",200,1036,"http://example.com/blog","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",396
23/Jul/2023:14:01:59 ,3.213.79.211,"GET","/signup",303,1246,"http://example.com/products/item3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",529
23/Jul/2023:14:01:59 ,89.150.35.216,"GET","/cart",200,1322,"http://example.com/profile","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",698
23/Jul/2023:14:02:00 ,121.87.46.245,"POST","/checkout",303,2157,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",620
23/Jul/2023:14:02:00 ,4.253.120.16,"POST","/products",303,2960,"http://example.com/blog","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",205
23/Jul/2023:14:02:00 ,87.177.34.191,"GET","/services",303,1132,"http://example.com/products/item2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",334
23/Jul/2023:14:02:01 ,137.245.1.181,"GET","/services/service2",200,1378,"http://example.com/blog","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",307
23/Jul/2023:14:02:01 ,176.135.68.175,"POST","/profile",200,1378,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",680
23/Jul/2023:14:02:01 ,90.91.190.26,"GET","/services/service2",303,1029,"http://example.com/services/service1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",309
23/Jul/2023:14:02:02 ,49.163.23.184,"POST","/cart",200,728,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",643
23/Jul/2023:14:02:02 ,53.135.152.185,"GET","/products",200,2214,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",272
23/Jul/2023:14:02:02 ,77.193.163.156,"GET","/products/item3",303,1494,"http://example.com/profile","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",270
23/Jul/2023:14:02:03 ,125.63.217.146,"POST","/services/service2",200,2302,"http://example.com/services/service2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",361
23/Jul/2023:14:02:03 ,145.255.94.21,"POST","/contact",303,2844,"http://example.com/products/item1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",134
23/Jul/2023:14:02:03 ,216.183.101.210,"GET","/search",303,1353,"http://example.com/contact","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",660
23/Jul/2023:14:02:03 ,216.183.101.210,"GET","/search",303,2781,"http://example.com/blog/post2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",656
23/Jul/2023:14:02:03 ,77.20.147.149,"POST","/search",303,1490,"http://example.com/blog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",8983
23/Jul/2023:14:02:03 ,8.8.138.49,"POST","/search",200,1788,"http://example.com/about","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",6941
23/Jul/2023:14:02:04 ,94.55.155.226,"POST","/products/item3",200,1877,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",217
23/Jul/2023:14:02:05 ,177.147.65.11,"GET","/products/item2",200,2980,"http://example.com/search","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",260
23/Jul/2023:14:02:05 ,4.253.120.16,"GET","/signup",200,831,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",576
23/Jul/2023:14:02:05 ,89.150.35.216,"POST","/products/item3",200,2455,"http://example.com/products/item1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",223
23/Jul/2023:14:02:05 ,90.4.202.112,"GET","/blog/post1",303,1855,"http://example.com/search","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",427
23/Jul/2023:14:02:06 ,145.255.94.21,"GET","/home",303,1680,"http://example.com/products/item2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",146
23/Jul/2023:14:02:06 ,49.163.23.184,"GET","/services",200,911,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",385
23/Jul/2023:14:02:07 ,27.170.238.204,"POST","/blog/post2",303,2768,"http://example.com/home","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",428
23/Jul/2023:14:02:08 ,76.213.162.151,"POST","/products/item1",200,1655,"http://example.com/checkout","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",206
23/Jul/2023:14:02:09 ,177.147.65.11,"POST","/products/item2",303,1623,"http://example.com/cart","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",282
23/Jul/2023:14:02:09 ,4.253.120.16,"GET","/profile",303,1670,"http://example.com/products/item1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",616
23/Jul/2023:14:02:09 ,90.91.190.26,"POST","/products/item1",303,561,"http://example.com/services/service2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",275
23/Jul/2023:14:02:10 ,126.146.50.43,"GET","/search",200,2312,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",639
23/Jul/2023:14:02:10 ,199.118.224.5,"POST","/cart",200,1181,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",647
23/Jul/2023:14:02:11 ,125.254.141.138,"POST","/services/service2",200,1702,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",329
23/Jul/2023:14:02:11 ,125.63.217.146,"POST","/blog/post1",200,2787,"http://example.com/contact","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",449
23/Jul/2023:14:02:11 ,144.58.247.0,"POST","/login",200,2978,"http://example.com/products/item1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",563
23/Jul/2023:14:02:11 ,196.25.237.59,"POST","/services/service1",303,683,"http://example.com/home","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",320
23/Jul/2023:14:02:12 ,125.63.217.146,"GET","/search",303,578,"http://example.com/search","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",638
23/Jul/2023:14:02:12 ,141.184.188.201,"GET","/blog/post1",200,1535,"http://example.com/home","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",470
23/Jul/2023:14:02:12 ,90.91.190.26,"GET","/contact",303,2318,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",102
23/Jul/2023:14:02:13 ,137.245.1.181,"POST","/profile",200,913,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",676
23/Jul/2023:14:02:13 ,147.90.213.28,"GET","/home",200,1333,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",175
23/Jul/2023:14:02:13 ,194.236.175.187,"GET","/products",200,1816,"http://example.com/products/item3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",252
23/Jul/2023:14:02:13 ,194.236.175.187,"GET","/search",200,1563,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",679
23/Jul/2023:14:02:13 ,64.14.96.96,"POST","/blog",200,1767,"http://example.com/signup","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",458
23/Jul/2023:14:02:13 ,64.14.96.96,"POST","/services/service1",200,2630,"http://example.com/contact","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",362
23/Jul/2023:14:02:14 ,125.63.217.146,"GET","/signup",303,1280,"http://example.com/profile","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",528
23/Jul/2023:14:02:14 ,176.148.242.15,"GET","/cart",200,2734,"http://example.com/products/item2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",635
23/Jul/2023:14:02:14 ,27.170.238.204,"GET","/profile",200,1553,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",610
23/Jul/2023:14:02:14 ,62.109.232.254,"POST","/services",200,2264,"http://example.com/blog","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",305
23/Jul/2023:14:02:16 ,186.190.12.211,"GET","/services/service2",303,2894,"http://example.com/services/service1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",359
23/Jul/2023:14:02:16 ,31.30.11.233,"POST","/products/item3",200,1459,"http://example.com/cart","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",222
23/Jul/2023:14:02:16 ,64.14.96.96,"POST","/signup",200,1134,"http://example.com/services/service2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",534
23/Jul/2023:14:02:17 ,196.25.237.59,"POST","/profile",303,2804,"http://example.com/services/service2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",617
23/Jul/2023:14:02:17 ,90.4.202.112,"GET","/services/service2",303,2989,"http://example.com/products/item2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",391
23/Jul/2023:14:02:18 ,137.245.1.181,"GET","/blog/post1",200,2449,"http://example.com/profile","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",486
23/Jul/2023:14:02:18 ,195.188.66.78,"POST","/blog/post1",303,1711,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",400
23/Jul/2023:14:02:19 ,147.90.213.28,"POST","/services",200,1759,"http://example.com/products/item2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",349
23/Jul/2023:14:02:19 ,62.109.232.254,"GET","/contact",303,2817,"http://example.com/products","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",147
23/Jul/2023:14:02:22 ,144.58.247.0,"GET","/cart",303,2291,"http://example.com/checkout","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",626
23/Jul/2023:14:02:22 ,151.150.139.184,"GET","/profile",303,1440,"http://example.com/blog","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",647
23/Jul/2023:14:02:22 ,199.118.224.5,"GET","/products/item2",303,2333,"http://example.com/profile","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",227
23/Jul/2023:14:02:22 ,77.193.163.156,"POST","/blog/post3",303,1921,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",477
23/Jul/2023:14:02:23 ,183.168.19.102,"GET","/blog/post3",200,1719,"http://example.com/services","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",436
23/Jul/2023:14:02:23 ,63.246.167.64,"POST","/blog/post2",303,1501,"http://example.com/products","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",429
23/Jul/2023:14:02:24 ,144.58.247.0,"POST","/search",303,586,"http://example.com/blog/post3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",8254
23/Jul/2023:14:02:24 ,151.150.139.184,"GET","/signup",200,2897,"http://example.com/products/item3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",588
23/Jul/2023:14:02:24 ,183.168.19.102,"POST","/services/service2",200,2477,"http://example.com/contact","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",373
23/Jul/2023:14:02:24 ,77.20.147.149,"GET","/search",303,1040,"http://example.com/signup","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",641
23/Jul/2023:14:02:25 ,8.8.138.49,"GET","/blog/post2",303,1389,"http://example.com/contact","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",497
23/Jul/2023:14:02:25 ,85.135.66.29,"GET","/products/item2",200,1600,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",250
23/Jul/2023:14:02:26 ,31.30.11.233,"GET","/profile",200,2055,"http://example.com/checkout","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",685
23/Jul/2023:14:02:26 ,62.109.232.254,"GET","/services",200,650,"http://example.com/blog/post2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",374
23/Jul/2023:14:02:26 ,89.150.35.216,"GET","/cart",200,1012,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",632
23/Jul/2023:14:02:27 ,144.58.247.0,"GET","/signup",200,2888,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",525
23/Jul/2023:14:02:27 ,201.217.244.143,"GET","/search",303,1844,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",624
23/Jul/2023:14:02:27 ,45.63.110.7,"POST","/cart",303,835,"http://example.com/cart","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",688
23/Jul/2023:14:02:27 ,8.8.138.49,"GET","/products/item3",303,935,"http://example.com/login","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",226
23/Jul/2023:14:02:27 ,85.135.66.29,"GET","/blog/post2",200,729,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",450
23/Jul/2023:14:02:28 ,177.147.65.11,"POST","/signup",200,872,"http://example.com/contact","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",576
23/Jul/2023:14:02:28 ,196.25.237.59,"GET","/cart",303,2935,"http://example.com/contact","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",640
23/Jul/2023:14:02:28 ,199.118.224.5,"GET","/blog/post2",200,2842,"http://example.com/products/item2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",454
23/Jul/2023:14:02:29 ,126.146.50.43,"GET","/blog/post1",303,2901,"http://example.com/blog/post1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",498
23/Jul/2023:14:02:29 ,4.253.120.16,"POST","/services",200,1609,"http://example.com/services/service1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",397
23/Jul/2023:14:02:30 ,176.135.68.175,"POST","/about",303,634,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",183
23/Jul/2023:14:02:30 ,64.14.96.96,"POST","/signup",303,1891,"http://example.com/blog/post2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",587
23/Jul/2023:14:02:31 ,183.168.19.102,"POST","/services/service1",303,1730,"http://example.com/cart","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",384
23/Jul/2023:14:02:31 ,76.213.162.151,"POST","/checkout",303,685,"http://example.com/blog","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",699
23/Jul/2023:14:02:31 ,77.193.163.156,"POST","/services/service1",303,1416,"http://example.com/blog/post1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",324
23/Jul/2023:14:02:31 ,89.150.35.216,"POST","/about",303,771,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",142
23/Jul/2023:14:02:32 ,196.25.237.59,"GET","/login",303,2320,"http://example.com/products/item1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",516
23/Jul/2023:14:02:33 ,126.146.50.43,"GET","/services",200,2560,"http://example.com/blog/post2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",305
23/Jul/2023:14:02:33 ,4.176.4.27,"GET","/products/item3",303,2166,"http://example.com/products","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",210
23/Jul/2023:14:02:33 ,8.8.138.49,"GET","/products/item2",200,1907,"http://example.com/contact","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",276
23/Jul/2023:14:02:34 ,144.58.247.0,"GET","/services",303,1814,"http://example.com/about","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",355
23/Jul/2023:14:02:34 ,199.118.224.5,"GET","/blog/post3",303,1415,"http://example.com/home","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",468
23/Jul/2023:14:02:35 ,31.30.11.233,"GET","/services/service2",200,2482,"http://example.com/cart","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",381
23/Jul/2023:14:02:35 ,89.150.35.216,"GET","/home",303,1604,"http://example.com/products/item2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",134
23/Jul/2023:14:02:36 ,147.90.213.28,"POST","/login",200,1313,"http://example.com/blog/post1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",576
23/Jul/2023:14:02:36 ,147.90.213.28,"POST","/signup",303,1522,"http://example.com/blog","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",598
23/Jul/2023:14:02:36 ,89.150.35.216,"POST","/products/item3",303,2731,"http://example.com/blog/post3","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",280
23/Jul/2023:14:02:37 ,177.147.65.11,"GET","/products/item2",200,1844,"http://example.com/blog/post1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",218
23/Jul/2023:14:02:37 ,63.246.167.64,"POST","/products/item1",303,2495,"http://example.com/services/service1","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",281
23/Jul/2023:14:02:38 ,45.63.110.7,"POST","/blog/post3",303,2243,"http://example.com/services","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",402
23/Jul/2023:14:02:38 ,77.20.147.149,"POST","/services",200,2285,"http://example.com/blog/post3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",311
23/Jul/2023:14:02:39 ,141.184.188.201,"POST","/blog/post1",303,1289,"http://example.com/blog/post2","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.5 Mobile/15E148 Safari/604.1",500
